id,neighborhood,property_type,accommodates,bathrooms,bedrooms,price,security_deposit,cleaning_fee,rating,superhost,response_time,minimum_nights,maximum_nights,latitude,longitude
23427925,Edgewood,Apartment,2,1.0,1,111,125,15,99.0,0,,2,45,38.91533,-77.01009
23429330,Georgetown,Serviced apartment,2,1.0,0,108,0,0,92.0,0,within an hour,10,1125,38.90292,-77.0583
23446572,Downtown,Condominium,4,1.0,1,120,0,0,100.0,0,,5,1125,38.89957,-77.01899
23452113,Shaw,House,4,2.0,2,475,100,100,97.0,1,within a few hours,1,365,38.90823,-77.02497
23453092,Downtown,Apartment,3,1.0,1,179,0,75,100.0,0,within a few hours,2,1125,38.90592,-77.03169
23464005,Dupont Circle,Apartment,2,1.0,1,145,100,70,95.0,1,within an hour,1,1125,38.9147,-77.04373000000002
23478836,Columbia Heights,Apartment,2,1.0,0,95,0,50,98.0,0,within an hour,2,60,38.93079,-77.04073000000002
23484218,Shaw,Apartment,6,2.0,2,172,500,85,88.0,0,within an hour,1,1125,38.91196,-77.02644000000002
23485655,Shaw,Apartment,8,1.0,3,116,500,95,90.0,0,within an hour,1,1125,38.90637,-77.02453
23486100,Shaw,Apartment,4,1.0,1,116,500,85,91.0,0,within an hour,1,1125,38.9063,-77.02324
23492824,Cathedral Heights,Townhouse,6,2.5,3,200,0,150,100.0,0,,7,17,38.92234000000001,-77.07499
23496339,Shaw,Apartment,4,1.0,2,225,0,150,94.0,0,within an hour,3,1125,38.90904000000001,-77.03198
23497438,Dupont Circle,Guest suite,2,1.0,1,114,0,0,98.0,1,within an hour,2,40,38.91101,-77.04356
23501420,Capitol Hill,House,7,1.5,2,149,500,175,95.0,1,within an hour,2,89,38.88254000000001,-77.00506999999998
23504943,Downtown,Apartment,2,1.0,0,129,500,35,100.0,1,within an hour,2,7,38.90394000000001,-77.02799
23521918,Edgewood,Townhouse,2,1.0,1,39,0,45,96.0,1,within an hour,1,1125,38.91647,-77.01084
23522812,Columbia Heights,Apartment,2,1.0,1,89,500,50,99.0,1,within an hour,3,30,38.93245,-77.03811
23527051,Howard University,Apartment,2,1.0,1,85,0,5,100.0,0,,2,1125,38.91784000000001,-77.02367
23527224,Capitol Hill,Townhouse,6,2.5,2,150,0,100,98.0,0,,3,150,38.89195,-76.98997
23539251,Dupont Circle,Condominium,1,1.0,0,70,2100,200,,0,within an hour,182,1125,38.91124,-77.04069
23547661,Hawthorne,House,2,2.5,1,50,0,0,80.0,0,,1,15,38.96177,-77.06621
23556288,Columbia Heights,Townhouse,12,2.5,3,268,0,150,99.0,1,within an hour,1,1125,38.92336,-77.02641
23558219,Takoma,House,8,2.5,3,200,0,130,100.0,1,within an hour,2,8,38.96737,-77.03123000000002
23559444,Shaw,Condominium,2,1.0,1,98,0,80,100.0,0,within an hour,28,1125,38.90903,-77.03044
23560608,Union Station,House,1,1.0,1,45,0,50,98.0,1,within an hour,3,31,38.89461,-76.99838000000003
23572367,Takoma,House,1,1.0,0,75,0,0,,0,,1,2,38.97752,-77.01996
23576017,Shaw,Guest suite,6,1.0,2,135,0,100,98.0,1,within an hour,2,28,38.91315,-77.02574
23580662,Brightwood Park,Townhouse,11,2.5,4,320,200,155,92.0,0,within an hour,2,1125,38.93876,-77.02937
23584521,Columbia Heights,House,1,2.0,1,80,0,0,90.0,0,within a few hours,14,1125,38.93296,-77.03111
23590998,Brightwood Park,House,4,1.0,0,90,200,105,92.0,0,within an hour,1,1125,38.93979,-77.02922
23598052,Kalorama Heights,Apartment,5,1.0,2,140,200,50,97.0,1,within an hour,2,150,38.91772,-77.0412
23598982,Brightwood Park,House,9,2.0,4,231,100,150,80.0,0,within an hour,3,1125,38.94057,-77.03556999999998
23625381,Lamont Riggs,House,3,1.0,1,70,0,10,92.0,0,within an hour,1,1125,38.95895,-76.99432
23627989,Twining,Guest suite,2,1.0,1,70,0,40,93.0,0,,1,30,38.8651,-76.94971
23630501,Brightwood Park,Apartment,4,1.0,0,70,0,40,94.0,0,within an hour,1,1125,38.94279,-77.01973000000002
23630567,Shaw,Apartment,2,1.0,0,135,100,70,98.0,1,within an hour,1,1125,38.90801,-77.02461
23641919,Capitol Hill,Bed and breakfast,6,1.0,1,39,0,5,90.0,0,within an hour,1,120,38.87779000000001,-76.98812
23643401,Union Station,Apartment,4,1.0,2,165,0,60,99.0,1,within an hour,2,25,38.90252,-77.00220999999998
23643856,Shaw,Apartment,2,1.0,0,135,0,70,98.0,1,within an hour,1,1125,38.90788,-77.02458
23644899,Shaw,Apartment,3,1.0,1,120,0,85,97.0,1,within an hour,3,90,38.91145,-77.03084
23645709,Spring Valley,House,3,1.0,1,70,200,20,88.0,0,within an hour,1,1125,38.91092,-77.08972
23647829,Union Station,House,2,1.0,1,75,0,10,96.0,1,within an hour,1,1125,38.89518,-76.99722
23650074,Shaw,Apartment,4,1.0,1,112,500,85,89.0,0,within an hour,1,1125,38.90627,-77.02382
23650219,Shaw,Apartment,4,1.0,1,112,500,80,92.0,0,within an hour,1,1125,38.90584000000001,-77.02463
23653501,Takoma,House,4,2.0,1,45,0,20,86.0,0,within an hour,1,1125,38.95753,-77.0133
23654043,Takoma,House,4,2.0,1,48,0,20,91.0,0,within an hour,1,1125,38.95722,-77.0155
23654380,Brightwood Park,House,2,2.0,1,50,0,20,94.0,0,within an hour,1,350,38.95604,-77.01498000000002
23663749,Spring Valley,House,2,1.0,1,60,200,20,89.0,0,within an hour,1,1125,38.91115,-77.08923
23670148,Takoma,House,2,2.0,1,48,0,20,90.0,0,within an hour,1,350,38.95733,-77.01408
23670393,Ivy City,Apartment,3,1.0,1,89,0,80,93.0,0,within an hour,2,1125,38.90464,-76.9856
23679681,Union Station,House,10,2.0,3,219,500,99,99.0,1,within an hour,2,365,38.90337,-76.99978
23681441,Cleveland Park,Apartment,3,1.0,1,48,0,0,96.0,0,,5,14,38.93428,-77.05559000000002
23684278,Columbia Heights,Apartment,2,1.0,1,65,300,0,100.0,0,a few days or more,3,1125,38.93301,-77.04011
23686072,Takoma,House,3,1.0,1,48,0,8,100.0,0,,1,1125,38.97823,-77.02198
23699558,Capitol Hill,Apartment,4,1.0,2,185,0,75,100.0,1,within an hour,2,60,38.88947,-76.99736999999998
23702485,West End,Apartment,8,2.0,2,286,100,99,84.0,0,within an hour,1,1125,38.89693,-77.04594
23706793,Capitol Hill,House,7,2.0,4,119,200,130,96.0,0,within an hour,3,60,38.88693,-76.97731
23708351,Ivy City,Apartment,6,1.0,2,95,100,50,80.0,0,within an hour,3,1125,38.90486,-76.98687
23708429,Southwest Employment Area,Apartment,4,1.0,1,110,300,80,97.0,1,,2,13,38.87246,-77.0117
23709137,Georgetown,Loft,3,1.0,0,139,0,25,98.0,1,within an hour,1,29,38.90581,-77.06319
23711210,Edgewood,Condominium,5,1.5,2,175,100,75,90.0,0,within an hour,2,1125,38.91329,-77.0085
23713101,Takoma,Apartment,4,1.0,1,99,0,30,95.0,1,within an hour,2,1125,38.97332,-77.02253
23713183,Union Station,Townhouse,6,1.5,2,156,0,125,99.0,0,within an hour,2,14,38.89913,-77.00065
23714174,Union Station,Apartment,2,1.0,0,66,100,50,97.0,1,within a few hours,2,40,38.89621,-76.97397
23714649,Kalorama Heights,Condominium,2,1.0,1,79,0,30,100.0,0,within a few hours,2,15,38.92273,-77.04204
23717403,Edgewood,Apartment,6,2.0,2,161,1800,125,96.0,0,within an hour,2,1125,38.91045,-77.01642
23717829,Kalorama Heights,Apartment,4,1.0,1,100,1500,85,95.0,0,within an hour,2,1125,38.92023,-77.04033000000003
23724012,Union Station,Townhouse,4,1.0,1,99,600,35,99.0,1,within an hour,1,15,38.89245,-76.98163000000002
23724880,Brookland,Townhouse,13,1.0,3,200,200,140,83.0,0,within an hour,2,365,38.92978,-76.9909
23727144,Capitol Hill,Townhouse,8,1.5,3,325,300,110,98.0,1,within an hour,2,59,38.88754,-76.98839
23728120,North Michigan Park,Apartment,5,1.5,2,122,0,58,99.0,1,within an hour,2,100,38.93914,-76.99473
23730747,Ivy City,Apartment,2,1.0,1,60,100,20,90.0,0,within an hour,3,999,38.90538,-76.98552
23731595,Woodridge,Townhouse,2,1.0,1,150,0,0,,0,,1,1125,38.92537,-76.95347
23732236,Ivy City,Apartment,1,1.0,1,50,100,20,95.0,0,within an hour,3,999,38.90686,-76.98523
23732659,Union Station,Apartment,4,1.5,1,189,150,120,97.0,1,within an hour,1,1125,38.90175,-77.00373
23733387,Capitol Hill,Townhouse,6,2.0,2,150,300,100,99.0,1,within an hour,2,30,38.8859,-76.99117
23741857,Capitol Hill,House,7,3.5,3,299,800,150,100.0,0,,2,14,38.88603,-76.98696
23742567,Columbia Heights,Townhouse,1,1.0,1,65,0,25,92.0,0,within an hour,3,1125,38.92414,-77.02788000000002
23746291,Kalorama Heights,Townhouse,8,3.5,4,2000,5000,125,,0,,1,30,38.92306,-77.04766
23747262,Columbia Heights,Townhouse,4,1.5,1,76,250,25,94.0,0,,3,6,38.92863,-77.02339
23748689,Union Station,Townhouse,14,5.0,6,495,1000,245,95.0,0,within an hour,3,28,38.90121,-76.98949
23750958,Edgewood,Apartment,4,2.5,3,150,0,0,100.0,0,,1,5,38.90695,-77.01098
23753933,Georgetown,Condominium,4,1.0,2,400,0,115,97.0,1,within an hour,1,9,38.91057,-77.06676999999998
23759196,Downtown,Condominium,3,1.0,2,150,0,0,96.0,1,within a few hours,2,1125,38.90396,-77.01903
23773894,Dupont Circle,Apartment,2,1.0,1,74,500,0,94.0,1,within an hour,27,1124,38.91189,-77.03783
23780677,Union Station,Apartment,4,1.0,1,129,0,65,97.0,1,within an hour,1,7,38.90064,-76.9936
23781263,Dupont Circle,House,6,1.5,3,220,300,95,99.0,0,within a few hours,2,1125,38.91771,-77.03836
23781903,Capitol Hill,Apartment,5,1.0,1,103,100,50,94.0,1,within an hour,30,180,38.88906,-76.99031
23785121,Shaw,Apartment,8,1.0,3,300,0,175,94.0,0,within an hour,3,1125,38.90998,-77.0316
23786164,River Terrace,House,2,1.0,1,50,250,50,94.0,1,within a few hours,1,5,38.89422,-76.95876
23791193,Kalorama Heights,Apartment,2,1.0,0,72,0,50,95.0,1,,2,100,38.92568,-77.03811999999998
23791737,Takoma,Guest suite,2,1.0,1,100,0,0,98.0,1,within an hour,2,1125,38.96566,-77.0315
23798514,Union Station,Townhouse,2,1.0,1,61,0,22,98.0,1,within an hour,2,14,38.89959,-76.98532
23807618,Edgewood,Condominium,4,1.0,1,125,500,50,,0,,2,12,38.91697,-77.00408
23836244,North Cleveland Park,Apartment,2,1.0,1,66,0,0,100.0,0,,2,1125,38.94411,-77.06041
23842535,Edgewood,Townhouse,6,2.5,2,260,250,125,97.0,1,within an hour,3,1125,38.91604,-77.00795
23857828,North Michigan Park,Townhouse,2,1.0,1,80,0,35,95.0,1,within a few hours,2,120,38.94519,-76.98863
23858688,Columbia Heights,House,2,1.0,1,52,0,30,90.0,0,within a few hours,2,14,38.92842,-77.02814000000002
23859958,Edgewood,House,6,2.5,3,128,150,125,98.0,0,,3,12,38.91404,-77.01652
23862201,Edgewood,Townhouse,2,1.0,1,45,0,45,96.0,1,within an hour,1,1125,38.91811,-77.0123
23880058,Ivy City,Guest suite,4,1.0,1,79,150,35,98.0,1,within an hour,2,10,38.90655,-76.98903
23892194,Takoma,House,3,1.0,1,45,100,5,96.0,1,,1,30,38.97078,-77.02283
23893823,Columbia Heights,Guest suite,3,1.0,0,65,0,50,92.0,0,,2,1125,38.93516,-77.02575999999998
23894461,Twining,House,4,2.0,2,89,1000,60,98.0,1,within an hour,2,7,38.87055,-76.95822
23897784,Brightwood Park,House,6,2.5,3,280,500,200,100.0,0,within an hour,2,15,38.95146,-77.02318000000002
23899052,Dupont Circle,Condominium,3,1.0,0,95,150,0,92.0,0,,2,31,38.90647,-77.0454
23901583,Columbia Heights,House,1,2.0,1,77,0,0,93.0,0,within a few hours,14,1125,38.93376,-77.03073
23904984,Brookland,Apartment,2,1.0,0,50,100,50,100.0,0,,7,1125,38.93479,-76.98182
23912358,Downtown,Apartment,4,1.0,1,120,150,65,93.0,0,,1,1125,38.90528,-77.02709
23915943,Takoma,House,4,1.5,2,85,800,150,96.0,0,,4,7,38.98217,-77.02512
23919462,Shaw,Condominium,2,1.0,1,200,1000,10,100.0,0,within a few hours,90,1124,38.90886,-77.02996999999998
23921578,Takoma,House,8,1.5,3,499,100,175,97.0,1,within an hour,30,60,38.96572000000001,-77.02944000000002
23922845,Union Station,Guest suite,4,1.0,1,140,0,70,98.0,0,within an hour,3,1125,38.90128,-76.99736999999998
23923052,Shaw,Apartment,6,2.0,2,179,200,95,89.0,0,within an hour,1,1125,38.9062,-77.02802
23925847,Takoma,House,2,1.0,1,130,0,0,,0,,1,8,38.95864,-77.01082
23925933,Columbia Heights,Townhouse,7,3.5,3,240,0,150,100.0,0,within a few hours,2,21,38.9339,-77.02935
23925940,Dupont Circle,Apartment,2,1.0,0,99,0,25,99.0,1,,30,1125,38.91519,-77.04181
23936205,Takoma,House,12,3.5,5,264,0,130,100.0,1,within an hour,2,90,38.96737,-77.03123000000002
23936275,Georgetown,House,2,1.0,1,125,0,0,100.0,1,within a few hours,2,1125,38.90818,-77.0644
23948394,Shaw,Apartment,3,1.0,1,80,0,40,92.0,1,within an hour,3,12,38.90864000000001,-77.03098
23954520,Columbia Heights,Condominium,2,1.0,1,100,0,80,98.0,0,within a few hours,2,21,38.92034,-77.03546
23959565,Georgetown,House,4,2.0,2,172,5000,120,95.0,1,within an hour,2,1125,38.90444,-77.06316
23959717,Takoma,House,2,2.5,1,40,0,20,86.0,0,within an hour,2,1125,38.95734,-77.01342
23959952,Takoma,House,2,2.0,1,90,0,20,90.0,0,within an hour,1,1125,38.9578,-77.01529000000002
23959984,Shaw,Apartment,2,1.0,0,88,0,25,94.0,0,a few days or more,2,1125,38.9073,-77.03353
23962049,Deanwood,Apartment,2,1.0,1,43,0,0,98.0,1,within an hour,1,1125,38.90628,-76.93431
23971827,Columbia Heights,Apartment,2,1.0,1,80,0,0,97.0,0,,56,62,38.91976,-77.03383000000002
23972524,Shaw,Apartment,2,1.0,1,79,150,20,91.0,0,within an hour,1,1125,38.90878,-77.02429000000002
23977346,Shaw,Apartment,2,1.0,1,150,0,20,100.0,0,,2,125,38.90618,-77.02711
23978641,Ivy City,Townhouse,2,1.0,1,75,0,0,96.0,1,within an hour,3,29,38.90454,-76.98498000000002
23978671,Shaw,Apartment,2,1.0,1,85,150,20,90.0,0,within an hour,1,1125,38.91039,-77.02458
23978800,Shaw,Apartment,2,1.0,1,79,150,20,92.0,0,within an hour,1,1125,38.91045,-77.02289
23991340,Capitol Hill,Apartment,2,1.0,1,149,300,100,97.0,1,within an hour,2,89,38.88275,-76.98997
23992228,Downtown,Apartment,2,1.0,1,111,0,6,90.0,0,,1,3,38.90467,-77.03041
23995781,Brookland,House,1,1.0,1,55,150,70,92.0,0,within an hour,15,30,38.92955,-76.98317
23995915,Brookland,House,1,1.0,1,65,150,70,100.0,0,within an hour,15,30,38.928,-76.9846
23995986,Woodridge,House,2,1.0,1,39,0,18,100.0,0,,1,93,38.93137,-76.96461
23997894,Union Station,Apartment,6,1.0,1,95,0,58,99.0,1,within an hour,1,60,38.89526,-76.98122
23998270,Edgewood,Apartment,3,1.0,1,70,0,20,97.0,1,within an hour,2,20,38.91611,-77.00676999999997
23999654,Downtown,Apartment,3,1.0,1,169,0,75,,0,within a few hours,2,1125,38.89681,-77.02141999999998
24008824,Kalorama Heights,Condominium,4,1.0,2,130,100,70,89.0,0,,1,1125,38.916,-77.04777
24011202,Deanwood,House,5,1.0,2,72,200,50,80.0,0,,1,26,38.90336,-76.93966
24015705,Columbia Heights,Apartment,2,1.0,1,115,200,30,98.0,1,within an hour,2,18,38.92443,-77.03588
24017245,Union Station,Condominium,2,1.0,1,49,100,35,96.0,0,,1,1125,38.89656,-76.9807
24020416,Georgetown,Apartment,2,1.0,1,55,0,0,95.0,0,,1,29,38.91108,-77.05393000000002
24034008,Columbia Heights,House,1,1.0,1,60,100,12,88.0,0,within an hour,1,365,38.93666,-77.03241
24052768,Shaw,House,8,3.0,3,595,0,100,99.0,1,within an hour,3,60,38.90696,-77.02728
24058188,Capitol Hill,Townhouse,2,1.0,1,85,0,60,99.0,1,within an hour,2,60,38.88947,-76.99736999999998
24061448,Downtown,Condominium,6,2.0,2,150,0,0,97.0,0,,1,3,38.90425,-77.01755
24082486,Twining,House,3,1.0,1,77,0,0,99.0,0,within an hour,1,29,38.87588,-76.95952
24084817,Brightwood Park,Apartment,4,1.0,1,79,230,68,96.0,1,within an hour,1,365,38.94803,-77.02449
24086871,Union Station,Condominium,4,2.0,2,63,100,35,98.0,0,,2,1125,38.89597,-76.98241
24104817,Deanwood,House,2,1.0,1,75,0,0,80.0,0,,1,1125,38.89724,-76.91801
24113318,Union Station,House,2,1.0,0,75,0,32,95.0,0,,1,28,38.89794000000001,-77.00258000000002
24114368,Brightwood Park,Apartment,2,1.0,1,100,500,100,100.0,0,within an hour,180,365,38.96001,-77.03182
24115301,Brightwood Park,House,2,1.5,1,200,1000,100,100.0,1,within an hour,2,1125,38.93807,-77.01918
24122532,North Michigan Park,Apartment,2,1.0,0,63,0,59,99.0,0,within a few hours,2,200,38.95221,-76.99069
24134482,Mayfair,House,10,2.0,4,269,250,200,97.0,1,within an hour,2,14,38.8999,-76.94173
24139030,Edgewood,House,4,1.0,1,90,0,70,95.0,1,within an hour,3,30,38.91613,-77.00333
24146551,Union Station,Apartment,1,1.0,1,150,0,0,,0,,1,1125,38.89622,-77.00058
24149374,Kalorama Heights,House,2,1.0,1,115,200,20,96.0,0,,1,3,38.91201,-77.04865
24157952,Edgewood,House,9,2.5,4,248,500,350,96.0,0,within a few hours,2,1125,38.91166,-77.00712
24159738,Columbia Heights,Apartment,4,2.0,2,150,400,25,100.0,1,,3,1125,38.92489000000001,-77.03568
24160728,Union Station,Guest suite,4,1.0,1,100,150,57,95.0,0,within an hour,2,1125,38.89356,-76.98473
24161039,Woodridge,House,12,3.0,5,499,500,150,95.0,0,within an hour,3,1125,38.93309,-76.96689
24161482,Union Station,Apartment,2,1.0,0,115,100,50,100.0,1,within an hour,2,7,38.90214,-76.99629
24176639,Downtown,Apartment,6,2.5,2,300,100,99,80.0,0,within an hour,3,1125,38.89224,-77.01589
24179574,Georgetown,Apartment,5,1.0,1,149,250,90,96.0,1,within an hour,2,90,38.91096,-77.06614
24185085,Dupont Circle,Condominium,2,1.0,1,150,500,95,99.0,0,within an hour,3,40,38.91654000000001,-77.03712
24186152,Union Station,Townhouse,2,1.0,1,74,0,0,100.0,1,within an hour,1,7,38.8946,-76.99405
24192427,Columbia Heights,Townhouse,3,1.5,3,170,0,0,100.0,0,,3,30,38.93211,-77.03515
24204089,Edgewood,Apartment,4,1.0,1,150,100,100,97.0,1,within an hour,3,30,38.90667,-77.01177
24206086,Ivy City,Apartment,5,1.0,2,73,100,45,94.0,0,within an hour,2,1125,38.90805,-76.98612
24210796,Capitol Hill,Guest suite,3,1.0,0,75,100,10,99.0,1,within an hour,1,10,38.89127,-76.99704
24213723,Capitol Hill,Townhouse,6,1.5,2,250,0,60,91.0,0,within an hour,1,30,38.87861,-76.99233000000002
24216493,Ivy City,Apartment,2,1.0,1,50,100,20,94.0,0,within an hour,3,1125,38.90521,-76.98674
24219528,Near Southeast,Apartment,2,1.0,1,150,0,50,80.0,0,,1,1125,38.87861,-77.00323
24227047,West End,Condominium,2,1.5,1,150,0,0,,0,,3,1125,38.90532,-77.05166
24228973,Edgewood,Townhouse,15,3.0,4,350,1000,350,,0,within an hour,2,1125,38.91644,-77.00389
24234438,Union Station,Townhouse,8,2.0,2,200,450,175,89.0,0,within an hour,2,30,38.89858,-76.99262
24247148,Edgewood,Townhouse,2,1.0,1,200,0,0,,0,,2,1125,38.90715,-77.01415
24250678,Shaw,Apartment,4,1.0,2,260,0,100,96.0,1,within an hour,1,1125,38.91057,-77.02758
24251245,Cathedral Heights,Apartment,2,1.0,1,125,500,35,96.0,0,within a day,2,60,38.9215,-77.07518
24259103,Cleveland Park,Apartment,3,1.0,1,190,0,0,,0,,3,8,38.9245,-77.05595
24264845,Union Station,Townhouse,2,1.0,1,200,0,0,,0,,1,1125,38.89788,-76.98675
24273266,Brightwood Park,Apartment,2,1.0,1,170,500,30,100.0,0,within an hour,180,300,38.95944,-77.03078000000002
24275841,Lamont Riggs,Guest suite,6,1.0,2,119,0,110,98.0,1,within an hour,1,21,38.9691,-77.00952
24284670,Georgetown,Townhouse,4,2.5,2,350,200,150,98.0,1,within a few hours,1,1125,38.90655,-77.06689
24287607,West End,Apartment,1,1.0,1,79,2500,125,100.0,0,,180,1125,38.90174,-77.05277
24288089,Capitol View,Townhouse,4,1.0,1,50,0,30,84.0,0,within an hour,2,1125,38.88579,-76.9231
24298682,Georgetown,Aparthotel,2,1.0,0,253,0,0,94.0,0,within an hour,7,1124,38.90292,-77.0583
24300005,Georgetown,Serviced apartment,4,1.0,1,255,0,0,97.0,0,within an hour,10,1125,38.90264000000001,-77.05863000000002
24300833,Georgetown,Serviced apartment,4,1.0,1,198,0,0,95.0,0,within an hour,2,999,38.90366,-77.05751
24311855,Hawthorne,House,1,1.0,1,95,250,50,96.0,0,within a few hours,30,180,38.97561,-77.05978
24332050,Downtown,Apartment,2,1.0,1,359,0,79,,0,,1,1125,38.89932,-77.03409
24332571,Columbia Heights,Townhouse,1,1.0,1,55,0,25,92.0,0,within an hour,3,1125,38.92405,-77.02946999999998
24332992,Downtown,Apartment,2,1.0,1,499,0,79,100.0,0,,1,1125,38.90052,-77.03416
24334529,Columbia Heights,Guest suite,3,1.0,1,129,0,10,99.0,1,within a day,1,8,38.93094,-77.03258000000002
24338570,Lamont Riggs,Apartment,8,1.0,2,109,1000,72,96.0,1,within an hour,1,1125,38.96918,-77.00763
24342337,Hawthorne,Guest suite,7,1.0,1,130,0,50,94.0,0,within an hour,1,1124,38.95729,-77.06944
24347847,Cathedral Heights,Apartment,2,1.0,0,85,150,75,99.0,1,within an hour,1,45,38.92002,-77.07642
24347893,Hawthorne,House,2,1.5,1,80,0,35,95.0,0,within an hour,1,1124,38.95691,-77.071
24349574,Capitol View,Apartment,5,1.0,2,90,100,75,96.0,0,within an hour,2,60,38.88641,-76.93078
24357354,North Cleveland Park,Guest suite,3,1.0,2,125,0,75,100.0,0,,3,1125,38.94148,-77.06071
24371327,Union Station,House,2,1.0,1,120,0,30,97.0,1,within an hour,1,1125,38.89323,-76.98858
24371657,Cleveland Park,Apartment,2,1.0,0,125,0,150,100.0,0,within an hour,29,1100,38.92281,-77.05247
24372294,Mayfair,Guest suite,4,1.0,1,39,0,25,94.0,0,within an hour,1,29,38.89488,-76.94191
24373343,Capitol Hill,Townhouse,2,1.0,1,75,0,35,98.0,1,,1,14,38.87972,-76.98078000000002
24374730,Brightwood Park,Apartment,6,2.0,2,149,300,135,92.0,1,within an hour,3,89,38.93768,-77.02271999999998
24376463,Kalorama Heights,Apartment,6,1.0,2,195,1800,100,91.0,0,within an hour,2,1125,38.92303,-77.0447
24376933,Columbia Heights,House,2,1.0,0,60,0,0,98.0,0,,2,1125,38.92833,-77.02471
24389155,Brightwood Park,Condominium,6,1.0,2,129,200,75,94.0,0,,3,200,38.94169,-77.01901
24398037,Ivy City,Apartment,3,1.0,1,65,100,25,93.0,0,within an hour,3,1125,38.90483,-76.98687
24399331,Southwest Employment Area,Condominium,4,1.0,1,225,275,125,100.0,1,within an hour,3,1125,38.87869,-77.0176
24402356,Brightwood Park,Apartment,2,1.0,1,110,0,0,99.0,1,within an hour,3,360,38.94203,-77.02490999999998
24403491,Brightwood Park,Guest suite,4,1.0,1,90,0,40,96.0,1,within an hour,2,7,38.95084,-77.02294
24404499,Dupont Circle,Apartment,2,1.0,1,185,0,60,100.0,0,,1,1125,38.91334000000001,-77.04516
24405466,Union Station,Apartment,4,1.0,2,250,100,70,95.0,1,within an hour,2,10,38.90121,-77.00268
24410008,Brightwood Park,House,5,2.5,3,200,0,100,95.0,0,within a day,2,14,38.95241,-77.01911
24410712,Brightwood Park,House,2,1.0,1,82,0,50,100.0,0,within a day,1,1125,38.95044,-77.01907
24413216,Ivy City,Apartment,7,1.0,2,95,100,55,93.0,0,within an hour,3,1125,38.90456,-76.98728
24427596,Union Station,Townhouse,6,1.5,3,139,500,125,97.0,1,within an hour,2,12,38.89447,-76.98698
24429083,Brightwood Park,Apartment,2,1.0,1,99,0,0,99.0,1,within an hour,5,90,38.9442,-77.02452
24430711,Howard University,Townhouse,2,1.0,1,72,100,50,99.0,0,,2,12,38.91416,-77.028
24433366,Cleveland Park,Apartment,6,1.0,1,149,0,50,97.0,0,,2,1125,38.9263,-77.05455
24447321,Brightwood Park,Apartment,4,1.0,1,56,0,58,97.0,0,,1,1125,38.938,-77.02834
24452857,Dupont Circle,Condominium,3,1.0,0,98,0,29,99.0,1,within an hour,2,1124,38.90924,-77.03465
24455723,Hawthorne,House,3,1.0,1,95,0,50,99.0,0,within an hour,1,1124,38.95634,-77.07066999999998
